State,LGA,Ward,PU-Code,,,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
ENUGU,UZO-UWANI,NKPOLOGU,14-17-16-008,,,C.P.S. NKPOLOGU II,132,523,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,3,96,19,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/41839/result_160670_1677596730_thumb.jpg
ENUGU,ANINRI,MPU,14-01-10-020,,,OBODO AMACHALLA VILLAGE SQUARE MPU,35,97,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634418/result_156680_1677668805_thumb.jpg
ENUGU,AWGU,OWELLI/AMOLI/UGBO/OGUGU,14-02-09-035,,,UMUAGAMA VILLAGE HALL,0,2,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634450/result_156880_1677679345_thumb.jpg
ENUGU,AWGU,MGBIDI/MMAKU,14-02-07-029,,,"CENTRAL SCHOOL EZIOHA, MMAKU",47,84,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/029/029-1677369229.pdf
ENUGU,AWGU,MGBOWO,14-02-03-020,,,OBODO NDI ULO MGBOWO,6,25,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3362/ward/20511/pu/141491/141491-1677598799.pdf
ENUGU,AWGU,MGBOWO,14-02-03-021,,,OBODO INYI MARKET SQUARE,10,32,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3362/ward/20511/pu/141492/141492-1677633250.pdf
ENUGU,ENUGU EAST,ABAKPA I,14-03-01-036,,,UGBOWA MARKET SQUARE,22,39,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,1,20,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634480/result_156957_1677566573_thumb.jpg
ENUGU,ENUGU EAST,ABAKPA I,14-03-01-049,,,HOUSING ESTATE SHOPPING COMPLEX I,154,515,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/049/049-1677390102.pdf
ENUGU,ENUGU EAST,ABAKPA I,14-03-01-057,,,GODFREY OKOYE UNIVERSITY 1ST GATE I,304,460,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/057/057-1677391523.pdf
ENUGU,ENUGU EAST,ABAKPA I,14-03-01-058,,,GODFREY OKOYE UNIVERSITY 1ST GATE II,121,193,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/01/pu/058/058-1677402093.pdf
ENUGU,ENUGU EAST,ABAKPA I,14-03-01-062,,,NATIONAL ORTHOPEDIC HOSPITAL GATE 2,31,56,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,30,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3363/ward/20520/pu/141529/141529-1677536014.pdf
ENUGU,ENUGU EAST,MBULU-NJODO WEST,14-03-07-045,,,OBINAGU AGBARA VILLAGE SQUARE,18,41,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634579/result_157167_1677681432_thumb.jpg
ENUGU,ENUGU EAST,TRANS-EKULU,14-03-09-031,,,"OBIAJA STREET, POLE BUS STOP FEDERAL HOUSING",32,41,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,30,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634595/result_157228_1677527989_thumb.jpg
ENUGU,ENUGU EAST,UMUCHIGBO,14-03-08-015,,,OLD AIRPORT ROAD BY HARBARTEX JUNCTION DESTINY LAYOUT,252,399,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/015/015-1677366628.pdf
ENUGU,ENUGU EAST,UMUENWENE,14-03-03-035,,,CORNERSTONE I,147,233,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/035/035-1677391530.pdf
ENUGU,ENUGU NORTH,G.R.A,14-04-07-031,,,ENUGU SPORTS CLUB II,91,161,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,87,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20538/pu/141728/141728-1677590012.pdf
ENUGU,ENUGU NORTH,G.R.A,14-04-07-037,,,GOVERNMENT SECONDARY SCHOOL GRA III,72,148,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20538/pu/141733/141733-1677590664.pdf
ENUGU,ENUGU NORTH,IHEWUZI,14-04-03-011,,,IHEWUZI GROUND I,28,45,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,1,27,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20534/pu/141693/141693-1677506579.pdf
ENUGU,ENUGU NORTH,IHEWUZI,14-04-03-013,,,ISHIAGU ONUATO SQUARE I,9,29,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20534/pu/141695/141695-1677505810.pdf
ENUGU,ENUGU NORTH,INDEPENDENCE LAYOUT,14-04-11-029,,,CUSTOM/HANSA AVENUE III,13,21,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20542/pu/141801/141801-1677605754.pdf
ENUGU,ENUGU NORTH,INDEPENDENCE LAYOUT,14-04-11-030,,,UMUNEVO OGUI NIKE VILLAGE SQUARE I,19,43,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/11/pu/030/030-1677361878.pdf
ENUGU,ENUGU NORTH,INDEPENDENCE LAYOUT,14-04-11-046,,,AGUOWO OGUI NIKE DEV. CENTRE I,75,175,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3364/ward/20542/pu/141817/141817-1677574134.pdf
ENUGU,ENUGU SOUTH,ACHARA LAYOUT WEST,14-05-07-035,,,ETUDO SQUARE I,126,185,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,122,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634845/result_157903_1677693863_thumb.jpg
ENUGU,ENUGU SOUTH,AKWUKE,14-05-12-016,,,HEALTH CENTRE AKWUKE,25,64,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,22,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634851/result_157992_1677572571_thumb.jpg
ENUGU,ENUGU SOUTH,AMECHI I,14-05-01-029,,,AMECHI AWKUNANAW CIVIC CENTER II,29,75,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,28,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3365/ward/20545/pu/141844/141844-1677543057.pdf
ENUGU,ENUGU SOUTH,MARYLAND,14-05-13-014,,,MARYLAND ESTATE I,410,603,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,401,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634909/result_158016_1677546273_thumb.jpg
ENUGU,EZEAGU,OGHE I,14-06-09-008,,,AMANKWO IMEZI MKT SQUARE,10,29,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/09/pu/008/008-1677367875.pdf
ENUGU,IGBO ETITI,OHAODO I,14-07-08-007,,,UMUEZIKE HALL ACHARA OHODO,52,93,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/08/pu/007/007-1677361729.pdf
ENUGU,IGBO ETITI,UKEHE I,14-07-16-010,,,MODEL  PRIMARY HEALTH CENTRE,65,120,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,2,54,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634973/result_158365_1677823026_thumb.jpg
ENUGU,IGBO EZE NORTH,ESSODO 1,14-08-01-017,,,OLD MARKET HEALTH CENTRE AJI,40,102,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,1,28,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/017/017-1677423852.pdf
ENUGU,IGBO EZE NORTH,ESSODO 1,14-08-01-021,,,ULOCHE OKPORO IGWE,47,179,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/01/pu/021/021-1677359169.pdf
ENUGU,IGBO EZE NORTH,ESSODO 111,14-08-03-007,,,AMUKPA TOWN HALL,0,0,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634989/result_158445_1677770408_thumb.jpg
ENUGU,IGBO EZE NORTH,UMUITODO I,14-08-07-010,,,UMUOGIRI HALL AMUFIE,14,38,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/07/pu/010/010-1677372674.pdf
ENUGU,IGBO EZE NORTH,UMUITODO I,14-08-07-012,,,UGWUEKE VILLAGE SQUARE,10,19,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/07/pu/012/012-1677366584.pdf
ENUGU,IGBO EZE NORTH,UMUOZZI V,14-08-15-012,,,C.P.S. UKWUIYI OGRUTE ULO,0,4,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635028/result_158592_1677514613_thumb.jpg
ENUGU,IGBO EZE NORTH,UMUOZZI VII,14-08-17-017,,,ULOCHE UDOLU,1,2,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/08/ward/17/pu/017/017-1677375243.pdf
ENUGU,IGBO EZE SOUTH,ECHARA/ISIAGU,14-09-04-016,,,UMUAZU VILLAGE HALL,26,50,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,24,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635066/result_158725_1677510794_thumb.jpg
ENUGU,IGBO EZE SOUTH,OVOKO (UMUELO/OVOKO AGU WARD),14-09-13-013,,,OTOBO ISI AKWANA,0,0,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635117/result_158838_1678099674_thumb.jpg
ENUGU,IGBO EZE SOUTH,OVOKO (UMUELO/OVOKO AGU WARD),14-09-13-016,,,AMAFOR  VILLAGE HALL,2,2,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635120/result_158841_1677512006_thumb.jpg
ENUGU,ISI UZO,EHAMUFU II,14-10-09-013,,,COMMUNITY SEC SCHL. UMUHU,71,132,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635144/result_158992_1677593830_thumb.jpg
ENUGU,ISI UZO,IKEM I,14-10-01-010,,,COMMUNITY SEC. SCHOOL ISIOROTO,61,132,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635162/result_158891_1677524980_thumb.jpg
ENUGU,NKANU EAST,AKPOFU/ISIENU/AMAGUNZE,14-11-03-014,,,IJI VILL. HEALTH CENTRE,0,0,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635183/result_159082_1677575571_thumb.jpg
ENUGU,NKANU EAST,AMECHI/IDODO/ORUKU,14-11-01-011,,,COMM. PRI. SCH. ORUKU,6,41,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/011/011-1677386464.pdf
ENUGU,NKANU EAST,AMECHI/IDODO/ORUKU,14-11-01-013,,,OHANI VILL. SQ. AMECHI IDODO,24,53,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/01/pu/013/013-1677410690.pdf
ENUGU,NKANU EAST,OWO,14-11-14-011,,,OGERE OWO TOWN HALL,41,94,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,0,27,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/14/pu/011/011-1677382990.pdf
ENUGU,NKANU EAST,OWO,14-11-10-012,,,OGERE OWO TOWN HALL,41,94,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/14/pu/011/011-1677382990.pdf
ENUGU,NKANU EAST,UGBAWKA II,14-11-11-013,,,COMM. SCH. III ISIGWE,14,36,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/11/ward/11/pu/013/013-1677383255.pdf
ENUGU,NKANU WEST,NDIUNO UWANI (AKPUGO I),14-12-14-008,,,OBODO EDE OGIRISHI TOWN HALL,0,32,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635245/result_159411_1677530229_thumb.jpg
ENUGU,NSUKKA,ALOR-UNO,14-13-03-009,,,OTOBO EZIOKWU IHE ALOR-UNO,104,139,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,97,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635266/result_159465_1677591625_thumb.jpg
ENUGU,OJI-RIVER,ACHIAGU I,14-14-08-008,,,OBUEZE HALL GBARAGU AHANI,68,105,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,59,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635370/result_159869_1677519893_thumb.jpg
ENUGU,OJI-RIVER,ACHIAGU I,14-14-08-009,,,OBU UMOLIKE HALL AMAETITI,72,123,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,42,0,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635371/result_159870_1677519957_thumb.jpg
ENUGU,OJI-RIVER,AKPUGOEZE,14-14-20-017,,,UMUDIM PRIMARY SCHOOL AKPUGOEZE,41,74,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,37,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635382/result_159982_1677563606_thumb.jpg
ENUGU,OJI-RIVER,INYI III,14-14-17-006,,,HEALTH CENTRE OFIYI-UGWU OBUNE,56,115,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/17/pu/006/006-1677389341.pdf
ENUGU,OJI-RIVER,OJI-RIVER I,14-14-01-005,,,UGWUNZU BUS STOP,41,87,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,1,29,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/01/pu/005/005-1677402752.pdf
ENUGU,UDENU,OBOLLO-ETITI,14-15-05-021,,,LEKE VILLAGE HALL,18,44,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635437/result_160117_1677509163_thumb.jpg
ENUGU,UDENU,OBOLLO-AFOR,14-15-04-045,,,NKPAGU VILLAGE SQUARE OBOLLO-AFOR,0,0,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3375/ward/20716/pu/142476/142476-1677604908.pdf
ENUGU,UDENU,ORBA I,14-15-08-024,,,AMAELU VILLAGE SQUARE OWERRE EZEORBA,0,9,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635481/result_160183_1677607571_thumb.jpg
ENUGU,UDENU,ORBA I,14-15-08-025,,,OKPORO NZUTE,17,47,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635482/result_160184_1677607105_thumb.jpg
ENUGU,UDENU,ORBA I,14-15-08-026,,,AMAGU VILLAGE SQUARE,4,12,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635483/result_160185_1677607427_thumb.jpg
ENUGU,UDENU,ORBA I,14-15-08-033,,,NKWO ORBA PRIMARY SCHOOL,22,55,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,17,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635490/result_160192_1677605922_thumb.jpg
ENUGU,UDENU,UDUNEDEM,14-15-10-014,,,AMACHARA VILLAGE SQUARE,38,55,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,32,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635515/result_160248_1677523188_thumb.jpg
ENUGU,UDI,NSUDE,14-16-02-010,,,EZIOHA AMUYI HALL NSUDE,114,206,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,107,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3376/ward/20724/pu/142542/142542-1677624695.pdf
ENUGU,UDI,NGWO UNO,14-16-09-024,,,"ENUGWU UBOJI TOWN HALL, NGWO UNO",79,102,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635543/result_160370_1677708516_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-026,,,OKWE UWANI HALL,68,125,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635545/result_160372_1677708717_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-035,,,OLD EBS EKOCHIN,62,110,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635554/result_160381_1677710278_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-036,,,AMAGU UBOJI VILLAGE HALL,86,119,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635555/result_160382_1677710373_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-037,,,"AMOKWE UBOJI, OBOZOUDE  VILLAGE HALL,",154,249,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635556/result_160383_1677710471_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-041,,,"NKWO OBODO PRIMARY SCHOOL, AMAEKE",30,69,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,14,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635560/result_160387_1677711016_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-042,,,UWANI UBOJI SQUARE,77,115,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,2,134,2,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635561/result_160388_1677711149_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-043,,,"OBEAGU OKUNITO VILLAGE HALL, AMANKWO, NGWO UNO",61,102,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635562/result_160389_1677711241_thumb.jpg
ENUGU,UDI,NGWO UNO,14-16-09-045,,,UMUNEVO VILLAGE HALL,78,118,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/635564/result_160391_1677711447_thumb.jpg
ENUGU,UDI,OBINAGU,14-16-05-008,,,AMABO VILLAGE HALL OBINAGU,50,94,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3376/ward/20727/pu/142552/142552-1677696134.pdf
